gameId,day,month,year,timeKey
20800308,9,12,2008,8795
20800309,9,12,2008,8796
20800310,9,12,2008,8797
20800311,9,12,2008,8798
20800312,9,12,2008,8799
20800313,9,12,2008,8800
20800314,10,12,2008,8801
20800315,10,12,2008,8802
20800316,10,12,2008,8803
20800317,10,12,2008,8804
20800318,10,12,2008,8805
20800319,10,12,2008,8806
20800320,10,12,2008,8807
20800321,10,12,2008,8808
20800322,10,12,2008,8809
20800323,11,12,2008,8810
20800324,11,12,2008,8811
20800325,11,12,2008,8812
20800326,12,12,2008,8813
20800327,12,12,2008,8814
20800328,12,12,2008,8815
20800329,12,12,2008,8816
20800330,12,12,2008,8817
20800331,12,12,2008,8818
20800332,12,12,2008,8819
20800333,12,12,2008,8820
20800334,12,12,2008,8821
20800335,12,12,2008,8822
20800336,12,12,2008,8823
20800337,13,12,2008,8824
20800338,13,12,2008,8825
20800339,13,12,2008,8826
20800340,13,12,2008,8827
20800341,13,12,2008,8828
20800342,13,12,2008,8829
20800343,13,12,2008,8830
20800344,13,12,2008,8831
20800345,13,12,2008,8832
20800346,13,12,2008,8833
20800347,14,12,2008,8834
20800348,14,12,2008,8835
20800349,14,12,2008,8836
20800350,14,12,2008,8837
20800351,15,12,2008,8838
20800352,15,12,2008,8839
20800353,15,12,2008,8840
20800354,15,12,2008,8841
20800355,15,12,2008,8842
20800356,15,12,2008,8843
20800357,15,12,2008,8844
20800358,15,12,2008,8845
20800359,15,12,2008,8846
20800360,16,12,2008,8847
20800361,16,12,2008,8848
20800362,16,12,2008,8849
20800363,16,12,2008,8850
20800364,16,12,2008,8851
20800365,16,12,2008,8852
20800366,17,12,2008,8853
20800367,17,12,2008,8854
20800368,17,12,2008,8855
20800369,17,12,2008,8856
20800370,17,12,2008,8857
20800371,17,12,2008,8858
20800372,17,12,2008,8859
20800373,17,12,2008,8860
20800374,17,12,2008,8861
20800375,18,12,2008,8862
20800376,18,12,2008,8863
20800377,19,12,2008,8864
20800378,19,12,2008,8865
20800379,19,12,2008,8866
20800380,19,12,2008,8867
20800381,19,12,2008,8868
20800382,19,12,2008,8869
20800383,19,12,2008,8870
20800384,19,12,2008,8871
20800385,19,12,2008,8872
20800386,19,12,2008,8873
20800387,19,12,2008,8874
20800388,19,12,2008,8875
20800389,20,12,2008,8876
20800390,20,12,2008,8877
20800391,20,12,2008,8878
20800392,20,12,2008,8879
20800393,20,12,2008,8880
20800394,20,12,2008,8881
20800395,20,12,2008,8882
20800396,20,12,2008,8883
20800397,20,12,2008,8884
20800398,20,12,2008,8885
20800399,21,12,2008,8886
20800400,21,12,2008,8887
20800401,21,12,2008,8888
20800402,21,12,2008,8889
20800403,22,12,2008,8890
20800404,22,12,2008,8891
20800405,22,12,2008,8892
20800406,22,12,2008,8893
20800407,22,12,2008,8894
20800408,22,12,2008,8895
20800409,23,12,2008,8896
20800410,23,12,2008,8897
20800411,23,12,2008,8898
20800412,23,12,2008,8899
20800413,23,12,2008,8900
20800414,23,12,2008,8901
20800415,23,12,2008,8902
20800416,23,12,2008,8903
20800417,23,12,2008,8904
20800418,23,12,2008,8905
20800419,23,12,2008,8906
20800420,23,12,2008,8907
20800421,25,12,2008,8908
20800422,25,12,2008,8909
20800423,25,12,2008,8910
20800424,25,12,2008,8911
20800425,25,12,2008,8912
20800426,26,12,2008,8913
20800427,26,12,2008,8914
20800428,26,12,2008,8915
20800429,26,12,2008,8916
20800430,26,12,2008,8917
20800431,26,12,2008,8918
20800432,26,12,2008,8919
20800433,26,12,2008,8920
20800434,26,12,2008,8921
20800435,26,12,2008,8922
20800436,27,12,2008,8923
20800437,27,12,2008,8924
20800438,27,12,2008,8925
20800439,27,12,2008,8926
20800440,27,12,2008,8927
20800441,27,12,2008,8928
20800442,27,12,2008,8929
20800443,27,12,2008,8930
20800444,28,12,2008,8931
20800445,28,12,2008,8932
20800446,28,12,2008,8933
20800447,28,12,2008,8934
20800448,28,12,2008,8935
20800449,28,12,2008,8936
20800450,29,12,2008,8937
20800451,29,12,2008,8938
20800452,29,12,2008,8939
20800453,29,12,2008,8940
20800454,29,12,2008,8941
20800455,29,12,2008,8942
20800456,29,12,2008,8943
20800457,29,12,2008,8944
20800458,30,12,2008,8945
20800459,30,12,2008,8946
20800460,30,12,2008,8947
20800461,30,12,2008,8948
20800462,30,12,2008,8949
20800463,30,12,2008,8950
20800464,30,12,2008,8951
20800465,30,12,2008,8952
20800466,30,12,2008,8953
20800467,31,12,2008,8954
20800468,31,12,2008,8955
20800469,31,12,2008,8956
20800470,31,12,2008,8957
20800471,31,12,2008,8958
20800472,31,12,2008,8959
20800473,2,1,2009,8960
20800474,2,1,2009,8961
20800475,2,1,2009,8962
20800476,2,1,2009,8963
20800477,2,1,2009,8964
20800478,2,1,2009,8965
20800479,2,1,2009,8966
20800480,2,1,2009,8967
20800481,2,1,2009,8968
20800482,2,1,2009,8969
20800483,2,1,2009,8970
20800484,2,1,2009,8971
20800485,2,1,2009,8972
20800486,2,1,2009,8973
20800487,2,1,2009,8974
20800488,3,1,2009,8975
20800489,3,1,2009,8976
20800490,3,1,2009,8977
20800491,3,1,2009,8978
20800492,3,1,2009,8979
20800493,3,1,2009,8980
20800494,3,1,2009,8981
20800495,4,1,2009,8982
20800496,4,1,2009,8983
20800497,4,1,2009,8984
20800498,4,1,2009,8985
20800499,4,1,2009,8986
20800500,4,1,2009,8987
20800501,5,1,2009,8988
20800502,5,1,2009,8989
20800503,5,1,2009,8990
20800504,5,1,2009,8991
20800505,5,1,2009,8992
20800506,6,1,2009,8993
20800507,6,1,2009,8994
20800508,6,1,2009,8995
20800509,6,1,2009,8996
20800510,6,1,2009,8997
20800511,6,1,2009,8998
20800512,6,1,2009,8999
20800513,6,1,2009,9000
20800514,7,1,2009,9001
20800515,7,1,2009,9002
20800516,7,1,2009,9003
20800517,7,1,2009,9004
20800518,7,1,2009,9005
20800519,7,1,2009,9006
20800520,7,1,2009,9007
20800521,7,1,2009,9008
20800522,7,1,2009,9009
20800523,7,1,2009,9010
20800524,7,1,2009,9011
20800525,7,1,2009,9012
20800526,8,1,2009,9013
20800527,8,1,2009,9014
20800528,9,1,2009,9015
20800529,9,1,2009,9016
20800530,9,1,2009,9017
20800531,9,1,2009,9018
20800532,9,1,2009,9019
20800533,9,1,2009,9020
20800534,9,1,2009,9021
20800535,9,1,2009,9022
20800536,9,1,2009,9023
20800537,9,1,2009,9024
20800538,9,1,2009,9025
20800539,9,1,2009,9026
20800540,10,1,2009,9027
20800541,10,1,2009,9028
20800542,10,1,2009,9029
20800543,10,1,2009,9030
20800544,10,1,2009,9031
20800545,10,1,2009,9032
20800546,11,1,2009,9033
20800547,11,1,2009,9034
20800548,11,1,2009,9035
20800549,11,1,2009,9036
20800550,11,1,2009,9037
20800551,11,1,2009,9038
20800552,11,1,2009,9039
20800553,12,1,2009,9040
20800554,12,1,2009,9041
20800555,12,1,2009,9042
20800556,12,1,2009,9043
20800557,12,1,2009,9044
20800558,12,1,2009,9045
20800559,13,1,2009,9046
20800560,13,1,2009,9047
20800561,13,1,2009,9048
20800562,13,1,2009,9049
20800563,13,1,2009,9050
20800564,13,1,2009,9051
20800565,13,1,2009,9052
20800566,14,1,2009,9053
20800567,14,1,2009,9054
20800568,14,1,2009,9055
20800569,14,1,2009,9056
20800570,14,1,2009,9057
20800571,14,1,2009,9058
20800572,14,1,2009,9059
20800573,14,1,2009,9060
20800574,14,1,2009,9061
20800575,14,1,2009,9062
20800576,14,1,2009,9063
20800577,15,1,2009,9064
20800578,15,1,2009,9065
20800579,15,1,2009,9066
20800580,16,1,2009,9067
20800581,16,1,2009,9068
20800582,16,1,2009,9069
20800583,16,1,2009,9070
20800584,16,1,2009,9071
20800585,16,1,2009,9072
20800586,16,1,2009,9073
20800587,16,1,2009,9074
20800588,16,1,2009,9075
20800589,16,1,2009,9076
20800590,17,1,2009,9077
20800591,17,1,2009,9078
20800592,17,1,2009,9079
20800593,17,1,2009,9080
20800594,17,1,2009,9081
20800595,17,1,2009,9082
20800596,17,1,2009,9083
20800597,17,1,2009,9084
20800598,17,1,2009,9085
20800599,18,1,2009,9086
20800600,18,1,2009,9087
20800601,19,1,2009,9088
20800602,19,1,2009,9089
20800603,19,1,2009,9090
20800604,19,1,2009,9091
20800605,19,1,2009,9092
20800606,19,1,2009,9093
20800607,19,1,2009,9094
20800608,19,1,2009,9095
20800609,19,1,2009,9096
20800610,19,1,2009,9097
20800611,19,1,2009,9098
20800612,19,1,2009,9099
20800613,20,1,2009,9100
20800614,20,1,2009,9101
20800615,20,1,2009,9102
20800616,20,1,2009,9103
20800617,21,1,2009,9104
20800618,21,1,2009,9105
20800619,21,1,2009,9106
20800620,21,1,2009,9107
20800621,21,1,2009,9108
20800622,21,1,2009,9109
20800623,21,1,2009,9110
20800624,21,1,2009,9111
20800625,21,1,2009,9112
20800626,21,1,2009,9113
20800627,21,1,2009,9114
20800628,22,1,2009,9115
20800629,22,1,2009,9116
20800630,23,1,2009,9117
20800631,23,1,2009,9118
20800632,23,1,2009,9119
20800633,23,1,2009,9120
20800634,23,1,2009,9121
20800635,23,1,2009,9122
20800636,23,1,2009,9123
20800637,23,1,2009,9124
20800638,23,1,2009,9125
20800639,23,1,2009,9126
20800640,24,1,2009,9127
20800641,24,1,2009,9128
20800642,24,1,2009,9129
20800643,24,1,2009,9130
20800644,24,1,2009,9131
20800645,24,1,2009,9132
20800646,25,1,2009,9133
20800647,25,1,2009,9134
20800648,25,1,2009,9135
20800649,25,1,2009,9136
20800650,25,1,2009,9137
20800651,25,1,2009,9138
20800652,25,1,2009,9139
20800653,25,1,2009,9140
20800654,25,1,2009,9141
20800655,26,1,2009,9142
20800656,26,1,2009,9143
20800657,26,1,2009,9144
20800658,26,1,2009,9145
20800659,26,1,2009,9146
20800660,26,1,2009,9147
20800661,26,1,2009,9148
20800662,27,1,2009,9149
20800663,27,1,2009,9150
20800664,27,1,2009,9151
20800665,27,1,2009,9152
20800666,27,1,2009,9153
20800667,28,1,2009,9154
20800668,28,1,2009,9155
20800669,28,1,2009,9156
20800670,28,1,2009,9157
20800671,28,1,2009,9158
20800672,28,1,2009,9159
20800673,28,1,2009,9160
20800674,28,1,2009,9161
20800675,28,1,2009,9162
20800676,28,1,2009,9163
20800677,28,1,2009,9164
20800678,28,1,2009,9165
20800679,29,1,2009,9166
20800680,29,1,2009,9167
20800681,30,1,2009,9168
20800682,30,1,2009,9169
20800683,30,1,2009,9170
20800684,30,1,2009,9171
20800685,30,1,2009,9172
20800686,30,1,2009,9173
20800687,30,1,2009,9174
20800688,30,1,2009,9175
20800689,30,1,2009,9176
20800690,30,1,2009,9177
20800691,30,1,2009,9178
20800692,31,1,2009,9179
20800693,31,1,2009,9180
20800694,31,1,2009,9181
20800695,31,1,2009,9182
20800696,31,1,2009,9183
20800697,31,1,2009,9184
20800698,31,1,2009,9185
20800699,31,1,2009,9186
20800700,31,1,2009,9187
20800701,31,1,2009,9188
20800702,1,2,2009,9189
20800703,1,2,2009,9190
20800704,1,2,2009,9191
20800705,1,2,2009,9192
20800706,2,2,2009,9193
20800707,2,2,2009,9194
20800708,2,2,2009,9195
20800709,2,2,2009,9196
20800710,2,2,2009,9197
20800711,2,2,2009,9198
20800712,2,2,2009,9199
20800713,2,2,2009,9200
20800714,3,2,2009,9201
20800715,3,2,2009,9202
20800716,3,2,2009,9203
20800717,3,2,2009,9204
20800718,3,2,2009,9205
20800719,3,2,2009,9206
20800720,4,2,2009,9207
20800721,4,2,2009,9208
20800722,4,2,2009,9209
20800723,4,2,2009,9210
20800724,4,2,2009,9211
20800725,4,2,2009,9212
20800726,4,2,2009,9213
20800727,4,2,2009,9214
20800728,4,2,2009,9215
20800729,4,2,2009,9216
20800730,4,2,2009,9217
20800731,5,2,2009,9218
20800732,5,2,2009,9219
20800733,5,2,2009,9220
20800734,6,2,2009,9221
20800735,6,2,2009,9222
20800736,6,2,2009,9223
20800737,6,2,2009,9224
20800738,6,2,2009,9225
20800739,6,2,2009,9226
20800740,6,2,2009,9227
20800741,6,2,2009,9228
20800742,6,2,2009,9229
20800743,7,2,2009,9230
20800744,7,2,2009,9231
20800745,7,2,2009,9232
20800746,7,2,2009,9233
20800747,7,2,2009,9234
20800748,7,2,2009,9235
20800749,7,2,2009,9236
20800750,8,2,2009,9237
20800751,8,2,2009,9238
20800752,8,2,2009,9239
20800753,8,2,2009,9240
20800754,8,2,2009,9241
20800755,8,2,2009,9242
20800756,8,2,2009,9243
20800757,8,2,2009,9244
20800758,8,2,2009,9245
20800759,8,2,2009,9246
20800760,9,2,2009,9247
20800761,9,2,2009,9248
20800762,9,2,2009,9249
20800763,9,2,2009,9250
20800764,10,2,2009,9251
20800765,10,2,2009,9252
20800766,10,2,2009,9253
20800767,10,2,2009,9254
20800768,10,2,2009,9255
20800769,10,2,2009,9256
20800770,10,2,2009,9257
20800771,10,2,2009,9258
20800772,10,2,2009,9259
20800773,11,2,2009,9260
20800774,11,2,2009,9261
20800775,11,2,2009,9262
20800776,11,2,2009,9263
20800777,11,2,2009,9264
20800778,11,2,2009,9265
20800779,11,2,2009,9266
20800780,11,2,2009,9267
20800781,11,2,2009,9268
20800782,11,2,2009,9269
20800783,11,2,2009,9270
20800784,11,2,2009,9271
20800785,12,2,2009,9272
20800786,12,2,2009,9273
20800787,12,2,2009,9274
20800788,17,2,2009,9275
20800789,17,2,2009,9276
20800790,17,2,2009,9277
20800791,17,2,2009,9278
20800792,17,2,2009,9279
20800793,17,2,2009,9280
20800794,17,2,2009,9281
20800795,17,2,2009,9282
20800796,17,2,2009,9283
20800797,17,2,2009,9284
20800798,18,2,2009,9285
20800799,18,2,2009,9286
20800800,18,2,2009,9287
20800801,18,2,2009,9288
20800802,18,2,2009,9289
20800803,18,2,2009,9290
20800804,18,2,2009,9291
20800805,18,2,2009,9292
20800806,18,2,2009,9293
20800807,18,2,2009,9294
20800808,18,2,2009,9295
20800809,19,2,2009,9296
20800810,19,2,2009,9297
20800811,20,2,2009,9298
20800812,20,2,2009,9299
20800813,20,2,2009,9300
20800814,20,2,2009,9301
20800815,20,2,2009,9302
20800816,20,2,2009,9303
20800817,20,2,2009,9304
20800818,20,2,2009,9305
20800819,20,2,2009,9306
20800820,20,2,2009,9307
20800821,20,2,2009,9308
20800822,21,2,2009,9309
20800823,21,2,2009,9310
20800824,21,2,2009,9311
20800825,21,2,2009,9312
20800826,21,2,2009,9313
20800827,22,2,2009,9314
20800828,22,2,2009,9315
20800829,22,2,2009,9316
20800830,22,2,2009,9317
20800831,22,2,2009,9318
20800832,22,2,2009,9319
20800833,22,2,2009,9320
20800834,22,2,2009,9321
20800835,22,2,2009,9322
20800836,23,2,2009,9323
20800837,23,2,2009,9324
20800838,23,2,2009,9325
20800839,23,2,2009,9326
20800840,23,2,2009,9327
20800841,23,2,2009,9328
20800842,24,2,2009,9329
20800843,24,2,2009,9330
20800844,24,2,2009,9331
20800845,24,2,2009,9332
20800846,24,2,2009,9333
20800847,24,2,2009,9334
20800848,24,2,2009,9335
20800849,24,2,2009,9336
20800850,25,2,2009,9337
20800851,25,2,2009,9338
20800852,25,2,2009,9339
20800853,25,2,2009,9340
20800854,25,2,2009,9341
20800855,25,2,2009,9342
20800856,25,2,2009,9343
20800857,25,2,2009,9344
20800858,25,2,2009,9345
20800859,25,2,2009,9346
20800860,25,2,2009,9347
20800861,26,2,2009,9348
20800862,26,2,2009,9349
20800863,27,2,2009,9350
20800864,27,2,2009,9351
20800865,27,2,2009,9352
20800866,27,2,2009,9353
20800867,27,2,2009,9354
20800868,27,2,2009,9355
20800869,27,2,2009,9356
20800870,27,2,2009,9357
20800871,27,2,2009,9358
20800872,27,2,2009,9359
20800873,27,2,2009,9360
20800874,27,2,2009,9361
20800875,27,2,2009,9362
20800876,28,2,2009,9363
20800877,28,2,2009,9364
20800878,28,2,2009,9365
20800879,28,2,2009,9366
20800880,28,2,2009,9367
20800881,28,2,2009,9368
20800882,28,2,2009,9369
20800883,1,3,2009,9370
20800884,1,3,2009,9371
20800885,1,3,2009,9372
20800886,1,3,2009,9373
20800887,1,3,2009,9374
20800888,1,3,2009,9375
20800889,1,3,2009,9376
20800890,1,3,2009,9377
20800891,1,3,2009,9378
20800892,2,3,2009,9379
20800893,2,3,2009,9380
20800894,2,3,2009,9381
20800895,2,3,2009,9382
20800896,2,3,2009,9383
20800897,3,3,2009,9384
20800898,3,3,2009,9385
20800899,3,3,2009,9386
20800900,3,3,2009,9387
20800901,3,3,2009,9388
20800902,3,3,2009,9389
20800903,3,3,2009,9390
20800904,3,3,2009,9391
20800905,4,3,2009,9392
20800906,4,3,2009,9393
20800907,4,3,2009,9394
20800908,4,3,2009,9395
20800909,4,3,2009,9396
20800910,4,3,2009,9397
20800911,4,3,2009,9398
20800912,4,3,2009,9399
20800913,4,3,2009,9400
20800914,4,3,2009,9401
20800915,5,3,2009,9402
20800916,5,3,2009,9403
20800917,6,3,2009,9404
20800918,6,3,2009,9405
20800919,6,3,2009,9406
20800920,6,3,2009,9407
20800921,6,3,2009,9408
20800922,6,3,2009,9409
20800923,6,3,2009,9410
20800924,6,3,2009,9411
20800925,6,3,2009,9412
20800926,6,3,2009,9413
20800927,7,3,2009,9414
20800928,7,3,2009,9415
20800929,7,3,2009,9416
20800930,7,3,2009,9417
20800931,7,3,2009,9418
20800932,7,3,2009,9419
20800933,7,3,2009,9420
20800934,7,3,2009,9421
20800935,7,3,2009,9422
20800936,8,3,2009,9423
20800937,8,3,2009,9424
20800938,8,3,2009,9425
20800939,8,3,2009,9426
20800940,8,3,2009,9427
20800941,8,3,2009,9428
20800942,8,3,2009,9429
20800943,9,3,2009,9430
20800944,9,3,2009,9431
20800945,9,3,2009,9432
20800946,9,3,2009,9433
20800947,9,3,2009,9434
20800948,9,3,2009,9435
20800949,10,3,2009,9436
20800950,10,3,2009,9437
20800951,10,3,2009,9438
20800952,10,3,2009,9439
20800953,10,3,2009,9440
20800954,10,3,2009,9441
20800955,11,3,2009,9442
20800956,11,3,2009,9443
20800957,11,3,2009,9444
20800958,11,3,2009,9445
20800959,11,3,2009,9446
20800960,11,3,2009,9447
20800961,11,3,2009,9448
20800962,11,3,2009,9449
20800963,11,3,2009,9450
20800964,11,3,2009,9451
20800965,11,3,2009,9452
20800966,12,3,2009,9453
20800967,12,3,2009,9454
20800968,13,3,2009,9455
20800969,13,3,2009,9456
20800970,13,3,2009,9457
20800971,13,3,2009,9458
20800972,13,3,2009,9459
20800973,13,3,2009,9460
20800974,13,3,2009,9461
20800975,13,3,2009,9462
20800976,13,3,2009,9463
20800977,13,3,2009,9464
20800978,13,3,2009,9465
20800979,14,3,2009,9466
20800980,14,3,2009,9467
20800981,14,3,2009,9468
20800982,14,3,2009,9469
20800983,14,3,2009,9470
20800984,14,3,2009,9471
20800985,15,3,2009,9472
20800986,15,3,2009,9473
20800987,15,3,2009,9474
20800988,15,3,2009,9475
20800989,15,3,2009,9476
20800990,15,3,2009,9477
20800991,15,3,2009,9478
20800992,15,3,2009,9479
20800993,15,3,2009,9480
20800994,15,3,2009,9481
20800995,15,3,2009,9482
20800996,16,3,2009,9483
20800997,16,3,2009,9484
20800998,16,3,2009,9485
20800999,16,3,2009,9486
20801000,16,3,2009,9487
20801001,17,3,2009,9488
20801002,17,3,2009,9489
20801003,17,3,2009,9490
20801004,17,3,2009,9491
20801005,17,3,2009,9492
20801006,17,3,2009,9493
20801007,17,3,2009,9494
20801008,17,3,2009,9495
20801009,18,3,2009,9496
20801010,18,3,2009,9497
20801011,18,3,2009,9498
20801012,18,3,2009,9499
20801013,18,3,2009,9500
20801014,18,3,2009,9501
20801015,18,3,2009,9502
20801016,18,3,2009,9503
20801017,18,3,2009,9504
20801018,18,3,2009,9505
20801019,18,3,2009,9506
20801020,19,3,2009,9507
20801021,19,3,2009,9508
20801022,19,3,2009,9509
20801023,20,3,2009,9510
20801024,20,3,2009,9511
20801025,20,3,2009,9512
20801026,20,3,2009,9513
20801027,20,3,2009,9514
20801028,20,3,2009,9515
20801029,20,3,2009,9516
20801030,20,3,2009,9517
20801031,20,3,2009,9518
20801032,20,3,2009,9519
20801033,20,3,2009,9520
20801034,21,3,2009,9521
20801035,21,3,2009,9522
20801036,21,3,2009,9523
20801037,21,3,2009,9524
20801038,21,3,2009,9525
20801039,21,3,2009,9526
20801040,21,3,2009,9527
20801041,22,3,2009,9528
20801042,22,3,2009,9529
20801043,22,3,2009,9530
20801044,22,3,2009,9531
20801045,22,3,2009,9532
20801046,22,3,2009,9533
20801047,22,3,2009,9534
20801048,23,3,2009,9535
20801049,23,3,2009,9536
20801050,23,3,2009,9537
20801051,23,3,2009,9538
20801052,23,3,2009,9539
20801053,23,3,2009,9540
20801054,23,3,2009,9541
20801055,24,3,2009,9542
20801056,24,3,2009,9543
20801057,24,3,2009,9544
20801058,24,3,2009,9545
20801059,25,3,2009,9546
20801060,25,3,2009,9547
20801061,25,3,2009,9548
20801062,25,3,2009,9549
20801063,25,3,2009,9550
20801064,25,3,2009,9551
20801065,25,3,2009,9552
20801066,25,3,2009,9553
20801067,25,3,2009,9554
20801068,25,3,2009,9555
20801069,25,3,2009,9556
20801070,26,3,2009,9557
20801071,26,3,2009,9558
20801072,26,3,2009,9559
20801073,27,3,2009,9560
20801074,27,3,2009,9561
20801075,27,3,2009,9562
20801076,27,3,2009,9563
20801077,27,3,2009,9564
20801078,27,3,2009,9565
20801079,27,3,2009,9566
20801080,27,3,2009,9567
20801081,27,3,2009,9568
20801082,27,3,2009,9569
20801083,28,3,2009,9570
20801084,28,3,2009,9571
20801085,28,3,2009,9572
20801086,28,3,2009,9573
20801087,28,3,2009,9574
20801088,28,3,2009,9575
20801089,28,3,2009,9576
20801090,28,3,2009,9577
20801091,29,3,2009,9578
20801092,29,3,2009,9579
20801093,29,3,2009,9580
20801094,29,3,2009,9581
20801095,29,3,2009,9582
20801096,29,3,2009,9583
20801097,29,3,2009,9584
20801098,29,3,2009,9585
20801099,29,3,2009,9586
20801100,30,3,2009,9587
20801101,30,3,2009,9588
20801102,30,3,2009,9589
20801103,30,3,2009,9590
20801104,31,3,2009,9591
20801105,31,3,2009,9592
20801106,31,3,2009,9593
20801107,31,3,2009,9594
20801108,31,3,2009,9595
20801109,31,3,2009,9596
20801110,31,3,2009,9597
20801111,31,3,2009,9598
20801112,31,3,2009,9599
20801113,1,4,2009,9600
20801114,1,4,2009,9601
20801115,1,4,2009,9602
20801116,1,4,2009,9603
20801117,1,4,2009,9604
20801118,1,4,2009,9605
20801119,1,4,2009,9606
20801120,1,4,2009,9607
20801121,1,4,2009,9608
20801122,2,4,2009,9609
20801123,2,4,2009,9610
20801124,2,4,2009,9611
20801125,3,4,2009,9612
20801126,3,4,2009,9613
20801127,3,4,2009,9614
20801128,3,4,2009,9615
20801129,3,4,2009,9616
20801130,3,4,2009,9617
20801131,3,4,2009,9618
20801132,3,4,2009,9619
20801133,3,4,2009,9620
20801134,3,4,2009,9621
20801135,4,4,2009,9622
20801136,4,4,2009,9623
20801137,4,4,2009,9624
20801138,4,4,2009,9625
20801139,4,4,2009,9626
20801140,4,4,2009,9627
20801141,4,4,2009,9628
20801142,5,4,2009,9629
20801143,5,4,2009,9630
20801144,5,4,2009,9631
20801145,5,4,2009,9632
20801146,5,4,2009,9633
20801147,5,4,2009,9634
20801148,5,4,2009,9635
20801149,5,4,2009,9636
20801150,5,4,2009,9637
20801151,5,4,2009,9638
20801152,5,4,2009,9639
20801153,7,4,2009,9640
20801154,7,4,2009,9641
20801155,7,4,2009,9642
20801156,7,4,2009,9643
20801157,7,4,2009,9644
20801158,7,4,2009,9645
20801159,7,4,2009,9646
20801160,7,4,2009,9647
20801161,7,4,2009,9648
20801162,8,4,2009,9649
20801163,8,4,2009,9650
20801164,8,4,2009,9651
20801165,8,4,2009,9652
20801166,8,4,2009,9653
20801167,8,4,2009,9654
20801168,8,4,2009,9655
20801169,8,4,2009,9656
20801170,8,4,2009,9657
20801171,8,4,2009,9658
20801172,8,4,2009,9659
20801173,9,4,2009,9660
20801174,9,4,2009,9661
20801175,9,4,2009,9662
20801176,10,4,2009,9663
20801177,10,4,2009,9664
20801178,10,4,2009,9665
20801179,10,4,2009,9666
20801180,10,4,2009,9667
20801181,10,4,2009,9668
20801182,10,4,2009,9669
20801183,10,4,2009,9670
20801184,10,4,2009,9671
20801185,10,4,2009,9672
20801186,10,4,2009,9673
20801187,10,4,2009,9674
20801188,10,4,2009,9675
20801189,11,4,2009,9676
20801190,11,4,2009,9677
20801191,11,4,2009,9678
20801192,11,4,2009,9679
20801193,11,4,2009,9680
20801194,11,4,2009,9681
20801195,11,4,2009,9682
20801196,12,4,2009,9683
20801197,12,4,2009,9684
20801198,12,4,2009,9685
20801199,12,4,2009,9686
20801200,12,4,2009,9687
20801201,12,4,2009,9688
20801202,13,4,2009,9689
20801203,13,4,2009,9690
20801204,13,4,2009,9691
20801205,13,4,2009,9692
20801206,13,4,2009,9693
20801207,13,4,2009,9694
20801208,13,4,2009,9695
20801209,13,4,2009,9696
20801210,13,4,2009,9697
20801211,13,4,2009,9698
20801212,13,4,2009,9699
20801213,13,4,2009,9700
20801214,14,4,2009,9701
20801215,14,4,2009,9702
20801216,14,4,2009,9703
20801217,15,4,2009,9704
20801218,15,4,2009,9705
20801219,15,4,2009,9706
20801220,15,4,2009,9707
20801221,15,4,2009,9708
20801222,15,4,2009,9709
20801223,15,4,2009,9710
20801224,15,4,2009,9711
20801225,15,4,2009,9712
20801226,15,4,2009,9713
20801227,15,4,2009,9714
20801228,15,4,2009,9715
20801229,15,4,2009,9716
20801230,15,4,2009,9717
20900001,27,10,2009,9718
20900002,27,10,2009,9719
20900003,27,10,2009,9720
20900004,27,10,2009,9721
20900005,28,10,2009,9722
20900006,28,10,2009,9723
20900007,28,10,2009,9724
20900008,28,10,2009,9725
20900009,28,10,2009,9726
20900010,28,10,2009,9727
20900011,28,10,2009,9728
20900012,28,10,2009,9729
20900013,28,10,2009,9730
20900014,28,10,2009,9731
20900015,28,10,2009,9732
20900016,28,10,2009,9733
20900017,29,10,2009,9734
20900018,29,10,2009,9735
20900019,30,10,2009,9736
20900020,30,10,2009,9737
20900021,30,10,2009,9738
20900022,30,10,2009,9739
20900023,30,10,2009,9740
20900024,30,10,2009,9741
20900025,30,10,2009,9742
20900026,30,10,2009,9743
20900027,30,10,2009,9744
20900028,30,10,2009,9745
20900029,30,10,2009,9746
20900030,30,10,2009,9747
20900031,30,10,2009,9748
20900032,31,10,2009,9749
20900033,31,10,2009,9750
20900034,31,10,2009,9751
20900035,31,10,2009,9752
20900036,31,10,2009,9753
20900037,31,10,2009,9754
20900038,31,10,2009,9755
20900039,1,11,2009,9756
20900040,1,11,2009,9757
20900041,1,11,2009,9758
20900042,1,11,2009,9759
20900043,1,11,2009,9760
20900044,1,11,2009,9761
20900045,1,11,2009,9762
20900046,2,11,2009,9763
20900047,2,11,2009,9764
20900048,2,11,2009,9765
20900049,2,11,2009,9766
20900050,2,11,2009,9767
20900051,3,11,2009,9768
20900052,3,11,2009,9769
20900053,3,11,2009,9770
20900054,3,11,2009,9771
20900055,3,11,2009,9772
20900056,3,11,2009,9773
20900057,3,11,2009,9774
20900058,3,11,2009,9775
20900059,3,11,2009,9776
20900060,4,11,2009,9777
20900061,4,11,2009,9778
20900062,4,11,2009,9779
20900063,4,11,2009,9780
20900064,4,11,2009,9781
20900065,4,11,2009,9782
20900066,4,11,2009,9783
20900067,4,11,2009,9784
20900068,4,11,2009,9785
20900069,4,11,2009,9786
20900070,5,11,2009,9787
20900071,5,11,2009,9788
20900072,6,11,2009,9789
20900073,6,11,2009,9790
20900074,6,11,2009,9791
20900075,6,11,2009,9792
